temporal,use,date,ID,COUNT,AREA,MEAN
day,prediction,3/12/2022,268,3243,2918700,26.57190483
day,prediction,3/12/2022,269,3801,3420900,32.49100525
day,prediction,3/12/2022,270,12497,11247300,33.55169032
day,prediction,3/12/2022,271,12501,11250900,34.90936646
day,prediction,3/12/2022,272,12496,11246400,34.90891167
day,prediction,3/12/2022,273,13067,11760300,36.69322871
day,prediction,3/12/2022,274,13086,11777400,33.06069915
day,prediction,3/12/2022,275,13065,11758500,38.2075081
day,prediction,3/12/2022,276,13076,11768400,37.58568488
day,prediction,3/12/2022,277,13006,11705400,32.64145807
day,prediction,3/12/2022,278,523,470700,30.97522917
day,prediction,3/12/2022,279,834,750600,34.14194988
day,prediction,3/12/2022,280,1524,1371600,33.29355117
day,prediction,3/12/2022,281,13087,11778300,34.29832767
day,prediction,3/12/2022,282,13089,11780100,34.9219291
day,prediction,3/12/2022,283,13111,11799900,35.19634412
day,prediction,3/12/2022,284,13654,12288600,36.55310528
day,prediction,3/12/2022,285,13656,12290400,32.67544413
day,prediction,3/12/2022,286,13416,12074400,37.33748077
day,prediction,3/12/2022,287,12474,11226600,37.70009102
day,prediction,3/12/2022,288,12142,10927800,32.54522647
day,prediction,3/12/2022,291,73,65700,33.30589631
day,prediction,3/12/2022,292,13212,11890800,34.47392839
day,prediction,3/12/2022,293,13664,12297600,35.1961163
day,prediction,3/12/2022,294,13656,12290400,34.37618983
day,prediction,3/12/2022,295,13886,12497400,35.7610512
day,prediction,3/12/2022,296,14054,12648600,32.56184428
day,prediction,3/12/2022,297,12475,11227500,37.38743077
day,prediction,3/12/2022,298,10962,9865800,32.88654753
day,prediction,3/12/2022,299,11265,10138500,36.34689103
day,prediction,3/12/2022,303,12167,10950300,34.38750498
day,prediction,3/12/2022,304,14252,12826800,35.17867045
day,prediction,3/12/2022,305,14234,12810600,35.15761076
day,prediction,3/12/2022,306,8020,7218000,36.77065346
day,prediction,3/12/2022,307,9254,8328600,31.27148025
day,prediction,3/12/2022,308,11458,10312200,37.12783404
day,prediction,3/12/2022,309,9924,8931600,32.37376837
day,prediction,3/12/2022,310,10228,9205200,35.74711303
day,prediction,3/12/2022,314,11163,10046700,34.67876781
day,prediction,3/12/2022,315,10900,9810000,34.69979558
day,prediction,3/12/2022,316,9807,8826300,35.72339489
day,prediction,3/12/2022,317,4372,3934800,36.82076994
day,prediction,3/12/2022,318,5667,5100300,31.27158741
day,prediction,3/12/2022,319,10520,9468000,37.14090411
day,prediction,3/12/2022,320,8957,8061300,32.35604297
day,prediction,3/12/2022,321,9228,8305200,35.46036703
day,prediction,3/12/2022,325,10241,9216900,34.41932199
day,prediction,3/12/2022,326,6503,5852700,34.581513
day,prediction,3/12/2022,327,5204,4683600,34.62400786
day,prediction,3/12/2022,328,1839,1655100,36.51529267
day,prediction,3/12/2022,329,3174,2856600,31.0652411
day,prediction,3/12/2022,330,9654,8688600,37.16266539
day,prediction,3/12/2022,331,8065,7258500,31.20734543
day,prediction,3/12/2022,332,8314,7482600,35.60552121
day,prediction,3/12/2022,336,9399,8459100,33.84349887
day,prediction,3/12/2022,337,3840,3456000,33.91489738
day,prediction,3/12/2022,338,2503,2252700,35.07666426
day,prediction,3/12/2022,339,124,111600,36.82769991
day,prediction,3/12/2022,340,1093,983700,30.98782616
day,prediction,3/12/2022,341,8426,7583400,37.37998485
day,prediction,3/12/2022,342,7204,6483600,30.60187043
day,prediction,3/12/2022,343,7449,6704100,36.29524571
day,prediction,3/12/2022,347,8461,7614900,33.0554987
day,prediction,3/12/2022,348,1665,1498500,35.98638166
day,prediction,3/12/2022,349,414,372600,32.57130834
day,prediction,3/12/2022,351,5,4500,28.22227684
day,prediction,3/12/2022,352,5878,5290200,37.06337088
day,prediction,3/12/2022,353,5633,5069700,30.47326687
day,prediction,3/12/2022,354,6276,5648400,36.60080329
day,prediction,3/12/2022,358,6154,5538600,33.31977674
day,prediction,3/12/2022,360,122,109800,36.81818748
